          Category;  Run Identifier;  Power (Watt)
     azul-prime-vm;         default;        81.750
     azul-prime-vm;         default;        82.140
     azul-prime-vm;         default;        76.760
     azul-prime-vm;         default;        81.580
     azul-prime-vm;         default;        86.340
     azul-prime-vm;         default;        81.020
     azul-prime-vm;         default;        83.530
     azul-prime-vm;         default;        76.700
     azul-prime-vm;         default;        72.980
     azul-prime-vm;         default;        80.140
     azul-prime-vm;         default;        77.730
     azul-prime-vm;         default;        72.070
     azul-prime-vm;         default;        69.760
     azul-prime-vm;         default;        78.090
     azul-prime-vm;         default;        73.150
     azul-prime-vm;         default;        77.120
     azul-prime-vm;         default;        76.750
     azul-prime-vm;         default;        74.150
     azul-prime-vm;         default;        76.360
     azul-prime-vm;         default;        80.710
     azul-prime-vm;         default;        76.940
     azul-prime-vm;         default;        79.660
     azul-prime-vm;         default;        80.230
     azul-prime-vm;         default;        70.930
     azul-prime-vm;         default;        74.380
     azul-prime-vm;         default;        71.440
     azul-prime-vm;         default;        77.340
     azul-prime-vm;         default;        81.910
     azul-prime-vm;         default;        79.630
     azul-prime-vm;         default;        82.020
     azul-prime-vm;         default;        71.230
     azul-prime-vm;         default;        75.350
     azul-prime-vm;         default;        75.580
     azul-prime-vm;         default;        79.520
     azul-prime-vm;         default;        67.540
     azul-prime-vm;         default;        77.450
     azul-prime-vm;         default;        81.010
     azul-prime-vm;         default;        73.400
     azul-prime-vm;         default;        76.850
     azul-prime-vm;         default;        78.640
     azul-prime-vm;         default;        78.450
     azul-prime-vm;         default;        83.120
     azul-prime-vm;         default;        78.460
     azul-prime-vm;         default;        80.660
     azul-prime-vm;         default;        82.130
     azul-prime-vm;         default;        70.470
     azul-prime-vm;         default;        79.770
     azul-prime-vm;         default;        81.530
     azul-prime-vm;         default;        75.210
     azul-prime-vm;         default;        78.820
     azul-prime-vm;         default;        75.830
     azul-prime-vm;         default;        76.850
     azul-prime-vm;         default;        80.200
     azul-prime-vm;         default;        81.010
     azul-prime-vm;         default;        83.420
     azul-prime-vm;         default;        74.330
     azul-prime-vm;         default;        75.070
     azul-prime-vm;         default;        75.880
     azul-prime-vm;         default;        76.100
     azul-prime-vm;         default;        77.560
     azul-prime-vm;         default;        82.670
     azul-prime-vm;         default;        85.770
     azul-prime-vm;         default;        81.410
     azul-prime-vm;         default;        77.080
     azul-prime-vm;         default;        83.360
