Running for 3600.0 seconds (3600 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0   core   psys   TCPU iwlwif INT340   SEN3 TCPU_P x86_pk acpitz   SEN2
15:08:32   0.0   0.0   0.0 100.0   0.0    1    136     84    0    0    0   8.44    1.94   0.03   6.47  42.05  20.00  30.05  42.00  42.00  42.00  31.05   0.00
15:08:33   0.0   0.0   0.0 100.0   0.0    1     98     62    0    0    0   5.53    1.27   0.02   4.24  40.05  20.00  30.05  40.00  40.00  42.00  30.05   0.00
15:08:34   0.0   0.0   0.0 100.0   0.0    1    160    100    0    0    0   6.13    1.41   0.04   4.68  42.05  20.00  30.05  42.00  42.00  42.00  30.05   0.00
15:08:35   0.0   0.0   0.0 100.0   0.0    1    128     77    0    0    0   5.40    1.22   0.02   4.16  42.05  20.00  30.05  42.00  42.00  42.00  30.05   0.00
15:08:36   0.0   0.0   0.0 100.0   0.0    1    134     81    0    0    0   7.97    1.83   0.02   6.12  42.05  20.00  30.05  42.00  42.00  42.00  30.05   0.00
15:08:37   0.0   0.0   0.0 100.0   0.0    1    101     77    0    0    0   6.01    1.38   0.03   4.60  42.05  20.00  30.05  42.00  42.00  42.00  30.05   0.00
15:08:38   0.0   0.0   0.0 100.0   0.0    1    125     81    0    0    0   5.97    1.36   0.03   4.58  42.05  20.00  30.05  42.00  42.00  42.00  30.05   0.00
15:08:39   0.0   0.0   0.0 100.0   0.0    1    165     91    0    0    0   5.74    1.31   0.03   4.40  42.05  20.00  30.05  42.00  42.00  43.00  30.05   0.00
15:08:40   0.0   0.0   0.0 100.0   0.0    1    119     65    0    0    0   5.50    1.26   0.02   4.22  43.05  20.00  30.05  43.00  42.00  43.00  30.05   0.00
15:08:41   0.0   0.0   0.0 100.0   0.0    1    115     70    0    0    0   5.81    1.33   0.02   4.46  42.05  20.00  30.05  42.00  42.00  43.00  30.05   0.00
15:08:42   0.0   0.0   0.0 100.0   0.0    1    136     92    0    0    0   8.52    1.96   0.03   6.53  42.05  20.00  30.05  42.00  42.00  43.00  30.05   0.00
15:08:43   0.0   0.0   0.0 100.0   0.0    1    137     78    0    0    0   5.52    1.26   0.03   4.23  42.05  20.00  30.05  42.00  42.00  43.00  30.05   0.00
15:08:44   0.0   0.0   0.0 100.0   0.0    1    150     88    0    0    0   6.00    1.37   0.03   4.60  42.05  20.00  30.05  42.00  42.00  43.00  30.05   0.00
15:08:45   0.0   0.0   0.0 100.0   0.0    1     81     55    0    0    0   5.50    1.27   0.02   4.22  42.05  20.00  30.05  42.00  42.00  43.00  30.05   0.00
15:08:46   0.0   0.0   0.0 100.0   0.0    1    140     89    0    0    0   6.34    1.46   0.03   4.85  42.05  20.00  30.05  42.00  42.00  43.00  30.05   0.00
15:08:47   0.0   0.0   0.0 100.0   0.0    1    351    201    0    0    0   8.78    2.03   0.04   6.71  42.05  20.00  30.05  42.00  42.00  43.00  30.05   0.00
15:08:48   0.0   0.0   0.0 100.0   0.0    1    108     67    0    0    0   5.59    1.28   0.02   4.29  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:08:49   0.0   0.0   0.0 100.0   0.0    1    128     73    0    0    0   5.76    1.32   0.03   4.41  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:08:50   0.0   0.0   0.0 100.0   0.0    1    150     85    0    0    0   6.22    1.42   0.04   4.76  41.05  20.00  30.05  40.00  40.00  43.00  31.05   0.00
15:08:51   0.0   0.0   0.0 100.0   0.0    1    162     88    0    0    0   5.58    1.29   0.03   4.27  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:08:52   0.0   0.0   0.0 100.0   0.0    1    113     75    0    0    0   6.03    1.38   0.03   4.62  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:08:53   0.0   0.0   0.0 100.0   0.0    1    115     78    0    0    0   8.27    1.91   0.03   6.33  43.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:08:54   0.0   0.0   0.0 100.0   0.0    1    205    133    0    0    0   6.69    1.55   0.04   5.10  42.05  20.00  30.05  42.00  42.00  42.00  31.05   0.00
15:08:55   0.0   0.0   0.0 100.0   0.0    1    459    117    0    0    0   5.92    1.38   0.04   4.51  42.05  20.00  30.05  42.00  43.00  42.00  31.05   0.00
15:08:56   0.0   0.0   0.0 100.0   0.0    1    128     76    0    0    0   5.80    1.33   0.03   4.44  42.05  20.00  31.05  42.00  42.00  42.00  31.05   0.00
15:08:57   0.0   0.0   0.0 100.0   0.0    1    101     67    0    0    0   5.62    1.28   0.02   4.31  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:08:58   0.0   0.0   0.0 100.0   0.0    1    134     89    0    0    0   6.29    1.46   0.04   4.79  42.05  20.00  31.05  42.00  42.00  43.00  30.05   0.00
15:08:59   0.0   0.0   0.0 100.0   0.0    1    152     82    0    0    0   5.50    1.26   0.02   4.22  42.05  20.00  31.05  42.00  42.00  43.00  30.05   0.00
15:09:00   0.0   0.0   0.0 100.0   0.0    1    171    101    0    0    0   6.01    1.39   0.03   4.59  42.05  20.00  31.05  42.00  42.00  43.00  30.05   0.00
15:09:01   0.0   0.0   0.0  99.9   0.0    1    129     86    0    0    0   8.93    2.06   0.03   6.83  43.05  20.00  30.05  42.00  42.00  43.00  30.05   0.00
15:09:02   0.0   0.0   0.0 100.0   0.0    1    148     97    0    0    0  11.50    2.66   0.03   8.81  43.05  20.00  30.05  43.00  43.00  43.00  30.05   0.00
15:09:03   0.0   0.0   0.0 100.0   0.0    1    159     97    0    0    0   5.79    1.32   0.03   4.44  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:04   0.0   0.0   0.0  99.9   0.0    1    153    102    0    0    0   6.33    1.47   0.04   4.83  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:05   0.0   0.0   0.0 100.0   0.0    1     93     64    0    0    0   5.62    1.29   0.03   4.30  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:06   0.1   0.0   0.0  99.9   0.0    1    164    103    0    0    0   6.30    1.45   0.05   4.80  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:07   0.0   0.0   0.0 100.0   0.0    1    143     80    0    0    0   5.53    1.27   0.02   4.23  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:08   0.0   0.0   0.0 100.0   0.0    1    128     80    0    0    0   8.20    1.90   0.03   6.27  42.05  20.00  30.05  42.00  42.00  43.00  30.05   0.00
15:09:09   0.7   0.0   0.2  99.1   0.0    1   1674    750   13    1   10  12.73    3.08   0.72   8.93  43.05  20.00  30.05  43.00  43.00  43.00  30.05   0.00
15:09:10   0.1   0.0   0.0  99.9   0.0    1    277    123    0    0    0   7.46    1.74   0.09   5.63  43.05  20.00  30.05  42.00  42.00  43.00  30.05   0.00
15:09:11   0.0   0.0   0.0 100.0   0.0    1    220    111    0    0    0   5.48    1.25   0.03   4.19  42.05  20.00  31.05  42.00  42.00  43.00  30.05   0.00
15:09:12   0.0   0.0   0.0 100.0   0.0    1    143     83    0    0    0   6.14    1.39   0.02   4.72  43.05  20.00  31.05  42.00  42.00  43.00  30.05   0.00
15:09:13   0.0   0.0   0.0 100.0   0.0    1    111     75    0    0    0   8.44    1.97   0.03   6.44  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:14   0.0   0.0   0.0 100.0   0.0    1    177    110    0    0    0   6.67    1.55   0.04   5.08  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:15   0.0   0.0   0.0 100.0   0.0    1    134     77    0    0    0   5.46    1.25   0.02   4.19  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:16   0.0   0.0   0.0 100.0   0.0    1    138     84    0    0    0   6.12    1.40   0.03   4.69  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:17   0.0   0.0   0.0 100.0   0.0    1    110     76    0    0    0   5.87    1.36   0.02   4.49  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:18   0.0   0.0   0.0 100.0   0.0    1    128     85    0    0    0   5.91    1.35   0.03   4.54  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:19   0.0   0.0   0.0  99.9   0.0    1    369    244    1    0    7   7.03    1.65   0.06   5.32  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:20   0.0   0.0   0.0 100.0   0.0    1    190     87    0    0    0   6.32    1.47   0.04   4.81  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:21   0.0   0.0   0.0 100.0   0.0    1    146     88    0    0    0   5.90    1.35   0.03   4.52  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:22   0.0   0.0   0.0 100.0   0.0    1    139     94    0    0    0   6.38    1.48   0.03   4.87  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:23   0.0   0.0   0.0 100.0   0.0    1    141     79    0    0    0   5.40    1.24   0.02   4.15  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:24   0.0   0.0   0.0 100.0   0.0    1    209    131    0    0    0  11.72    2.70   0.04   8.98  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:25   0.0   0.0   0.0 100.0   0.0    1    398     95    0    0    0   5.97    1.39   0.03   4.55  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:26   0.0   0.0   0.0 100.0   0.0    1    137     86    0    0    0   6.47    1.50   0.03   4.94  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:27   0.0   0.0   0.0 100.0   0.0    1    145     83    0    0    0   5.53    1.27   0.02   4.24  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:28   0.0   0.0   0.0 100.0   0.0    1    126     79    0    0    0   8.27    1.91   0.03   6.33  43.05  20.00  31.05  41.00  41.00  43.00  31.05   0.00
15:09:29   0.0   0.0   0.0 100.0   0.0    1    192     76    0    0    0   6.07    1.40   0.06   4.61  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:30   0.0   0.0   0.0  99.9   0.0    1    165    107    0    0    0   8.60    1.98   0.03   6.58  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:31   0.0   0.0   0.0 100.0   0.0    1    173     90    0    0    0   5.62    1.29   0.02   4.31  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:32   0.0   0.0   0.0 100.0   0.0    1    110     68    0    0    0   5.67    1.30   0.02   4.35  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:33   0.0   0.0   0.0 100.0   0.0    1     96     62    0    0    0   5.58    1.26   0.03   4.29  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:34   0.0   0.0   0.0 100.0   0.0    1    200    129    0    0    2   9.00    2.10   0.05   6.86  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:35   0.0   0.0   0.0 100.0   0.0    1    147     86    0    0    0   5.57    1.27   0.03   4.27  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:36   0.0   0.0   0.0 100.0   0.0    1    126     76    0    0    0   5.70    1.31   0.03   4.37  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:37   0.0   0.0   0.0 100.0   0.0    1     95     62    0    0    0   5.60    1.28   0.02   4.30  42.05  20.00  30.05  42.00  43.00  43.00  31.05   0.00
15:09:38   0.0   0.0   0.0 100.0   0.0    1    129     85    0    0    0   6.15    1.40   0.02   4.72  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:39   0.0   0.0   0.0 100.0   0.0    1    153     92    0    0    0   7.94    1.82   0.03   6.09  42.05  20.00  30.05  42.00  42.00  43.00  31.05   0.00
15:09:40   0.0   0.0   0.0 100.0   0.0    1    132     84    0    0    0   5.94    1.37   0.03   4.55  42.05  20.00  30.05  42.00  42.00  42.00  31.05   0.00
15:09:41   0.0   0.0   0.0 100.0   0.0    1    125     69    0    0    0   5.91    1.36   0.03   4.53  42.05  20.00  30.05  42.00  42.00  42.00  31.05   0.00
15:09:42   0.0   0.0   0.0 100.0   0.0    1    129     82    0    0    0   6.12    1.40   0.03   4.68  41.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:43   0.0   0.0   0.0 100.0   0.0    1    133     78    0    0    0   5.59    1.29   0.02   4.28  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:44   0.0   0.0   0.0 100.0   0.0    1    145     87    0    0    0   6.10    1.40   0.03   4.66  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:45   0.0   0.0   0.0 100.0   0.0    1    103     68    0    0    0   8.37    1.91   0.03   6.42  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:46   0.0   0.0   0.0 100.0   0.0    1    143     92    0    0    0   6.09    1.40   0.03   4.66  42.05  20.00  31.05  42.00  42.00  42.00  31.05   0.00
15:09:47   0.0   0.0   0.0 100.0   0.0    1    143     91    0    0    0   5.70    1.31   0.02   4.37  42.05  20.00  31.05  42.00  42.00  42.00  31.05   0.00
15:09:48   0.0   0.0   0.0 100.0   0.0    1    113     71    0    0    0   5.71    1.31   0.03   4.37  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:09:49   0.0   0.0   0.0 100.0   0.0    1    103     64    0    0    0   5.78    1.33   0.02   4.42  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:50   0.0   0.0   0.0 100.0   0.0    1    143     99    0    0    0   8.13    1.87   0.03   6.23  43.05  20.00  31.05  43.00  42.00  43.00  31.05   0.00
15:09:51   0.0   0.0   0.0 100.0   0.0    1    168     94    0    0    0   6.09    1.41   0.03   4.66  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:52   0.0   0.0   0.0  99.9   0.1    1    171    117    2    0    2   8.23    1.90   0.03   6.30  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:53   0.0   0.0   0.0 100.0   0.0    1     98     62    0    0    0   5.81    1.33   0.03   4.44  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:54   0.0   0.0   0.0 100.0   0.0    1    181    125    0    0    0   7.07    1.65   0.05   5.37  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:55   0.3   0.0   0.1  99.5   0.1    1    681    408    2    2    1  13.89    3.37   0.78   9.74  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:56   0.1   0.0   0.1  99.8   0.0    1    470    109    0    0    0   6.49    1.53   0.05   4.92  42.05  20.00  31.05  42.00  42.00  44.00  31.05   0.00
15:09:57   0.0   0.0   0.0 100.0   0.0    1    119     69    0    0    0   5.73    1.32   0.03   4.38  42.05  20.00  31.05  42.00  42.00  44.00  31.05   0.00
15:09:58   0.0   0.0   0.0 100.0   0.0    1    158     97    0    0    0   6.03    1.39   0.03   4.61  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:09:59   0.0   0.0   0.0 100.0   0.0    1    150     84    0    0    0   5.57    1.28   0.03   4.26  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:00   0.0   0.0   0.0 100.0   0.0    1    162    105    0    0    0   8.49    1.96   0.04   6.49  43.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:01   0.0   0.0   0.0 100.0   0.0    1    189     85    0    0    0   8.25    1.90   0.03   6.32  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:02   0.0   0.0   0.0 100.0   0.0    1    126     83    0    0    0   6.23    1.44   0.03   4.76  43.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:03   0.0   0.0   0.0 100.0   0.0    1    141     79    0    0    0   5.48    1.25   0.02   4.20  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:04   0.0   0.0   0.0 100.0   0.0    1    153     85    0    0    0   5.98    1.37   0.03   4.57  43.05  20.00  31.05  43.00  42.00  43.00  31.05   0.00
15:10:05   0.0   0.0   0.0 100.0   0.0    1    161     80    0    0    0   8.35    1.92   0.03   6.40  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:10:06   0.0   0.0   0.0 100.0   0.0    1    307    601    0    0   36  10.29    2.41   0.06   7.82  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:07   0.0   0.0   0.0 100.0   0.0    1    207     99    0    0    0   8.23    1.90   0.03   6.31  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:08   0.0   0.0   0.0 100.0   0.0    1    117     72    0    0    0   5.67    1.30   0.03   4.35  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:09   0.0   0.0   0.0 100.0   0.0    1    230    130    0    0    0   6.08    1.41   0.03   4.64  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:10   0.0   0.0   0.0 100.0   0.0    1    196    115    0    0    0   8.55    1.96   0.06   6.52  43.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:11   0.0   0.0   0.0 100.0   0.0    1    181     96    0    0    0   5.69    1.32   0.02   4.35  43.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:10:12   0.0   0.0   0.0 100.0   0.0    1    126     71    0    0    0   5.66    1.31   0.03   4.33  42.05  20.00  31.05  42.00  43.00  43.00  31.05   0.00
15:10:13   0.0   0.0   0.0 100.0   0.0    1    117     75    0    0    0   8.31    1.90   0.03   6.38  43.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:14   0.0   0.0   0.0 100.0   0.0    1    168    105    0    0    1   6.36    1.47   0.03   4.86  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:15   0.0   0.0   0.0 100.0   0.0    1    162     98    0    0    0   5.66    1.30   0.03   4.33  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:16   0.0   0.0   0.0 100.0   0.0    1    120     75    0    0    0   6.10    1.42   0.03   4.65  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:17   0.0   0.0   0.0 100.0   0.0    1     88     59    0    0    0   5.69    1.31   0.03   4.36  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:18   0.0   0.0   0.0 100.0   0.0    1    144    108    0    0    2   6.52    1.52   0.03   4.97  43.05  20.00  31.05  43.00  42.00  43.00  31.05   0.00
15:10:19   0.0   0.0   0.0 100.0   0.0    1    151     85    0    0    0   5.65    1.29   0.02   4.34  43.05  20.00  31.05  42.00  42.00  43.00  32.05   0.00
15:10:20   0.0   0.0   0.0 100.0   0.0    1    173    252    0    0    8   6.88    1.62   0.05   5.21  42.05  20.00  31.05  42.00  42.00  43.00  32.05   0.00
15:10:21   0.0   0.0   0.0 100.0   0.0    1    128     78    0    0    0   8.32    1.91   0.03   6.39  42.05  20.00  31.05  42.00  42.00  43.00  32.05   0.00
15:10:22   0.0   0.0   0.0 100.0   0.0    1    137     89    0    0    0   6.05    1.38   0.03   4.63  44.05  20.00  31.05  44.00  44.00  43.00  32.05   0.00
15:10:23   0.0   0.0   0.0 100.0   0.0    1    140     81    0    0    0   5.40    1.23   0.02   4.14  43.05  20.00  31.05  43.00  42.00  43.00  32.05   0.00
15:10:24   0.0   0.0   0.0 100.0   0.0    1    147     93    0    0    0   6.27    1.44   0.03   4.80  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:25   0.0   0.0   0.0 100.0   0.0    1    289    237    2    0    5   7.22    1.68   0.06   5.48  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:26   0.0   0.0   0.0 100.0   0.0    1    495    145    0    0    0  10.08    2.37   0.07   7.64  43.05  20.00  31.05  43.00  42.00  43.00  31.05   0.00
15:10:27   0.0   0.0   0.0 100.0   0.0    1    162     88    0    0    0   5.51    1.26   0.02   4.23  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:28   0.0   0.0   0.0 100.0   0.0    1    121     71    0    0    0   5.53    1.27   0.03   4.23  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:29   0.0   0.0   0.0 100.0   0.0    1    115     69    0    0    0   5.72    1.30   0.02   4.40  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:30   0.0   0.0   0.0 100.0   0.0    1    117     77    0    0    0   5.94    1.38   0.03   4.54  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:31   0.0   0.0   0.0 100.0   0.0    1    173    101    0    0    0   8.24    1.89   0.03   6.32  43.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:32   0.0   0.0   0.0 100.0   0.0    1    121     67    0    0    0   5.73    1.32   0.03   4.39  43.05  20.00  31.05  43.00  42.00  43.00  31.05   0.00
15:10:33   0.0   0.0   0.0 100.0   0.0    1    102     64    0    0    0   5.69    1.31   0.03   4.36  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:34   0.0   0.0   0.0 100.0   0.0    1    142     92    0    0    0   6.19    1.43   0.03   4.73  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
15:10:35   0.0   0.0   0.0 100.0   0.0    1    151     91    0    0    0   5.98    1.37   0.03   4.59  42.05  20.00  31.05  43.00  43.00  43.00  31.05   0.00
15:10:36   0.0   0.0   0.0 100.0   0.0    1    165     72    0    0    0   5.69    1.30   0.03   4.36  42.05  20.00  31.05  42.00  42.00  43.00  31.05   0.00
